                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      9.8290000000000000E-001      2.5000000000000001E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                            model_number                                num_zones                             log_star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                              effective_T                                 log_Teff                                    log_L                                   radius                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     160                                      472                  6.0326822855459303E+000                  4.9292364815568375E+000                  9.8289351144640591E-001                  3.3291184918650316E+001                 -1.1889557093515537E+001                  9.8289351084599430E-001                  9.9999999935301598E-001                  7.8128816305422788E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999935301598E-001                  7.8128816305422788E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.8676072282061087E+000                 -9.8999999999999986E+001                 -2.1674159687806643E+001                 -5.8676072282061087E+000                 -5.8676072282074516E+000                 -1.7377311796976993E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4444128830140662E+003                  3.6478143978127995E+000                  2.6070295176491015E-001                  2.2802450241910095E+000                  3.5798151670948303E-001                  3.7144327880842942E+000                 -2.1151861539631985E-009                  6.5325986331457857E+000                 -1.3731714813353549E-001                  1.4514514068820544E+001                 -1.3731714813353549E-001                  6.5325986331457857E+000                  6.2844200034735453E-001                  8.4249475397531826E-001                  1.3174787062480029E+000                  6.8499999998910599E-001                  2.8996913816348996E-001                  4.3020091571324666E-003                  1.1674219741050249E-002                  4.3020091571324658E-003                  1.1674219741050245E-002                  6.7328205533008012E-001                  2.8500878442060057E-001                                        0                                        0                                        9 
                                     161                                      471                  6.0627392298166622E+000                  4.8879579440616956E+000                  9.8289341997318413E-001                  3.3291184878232599E+001                 -1.1926663968273521E+001                  9.8289341944070630E-001                  9.9999999935301598E-001                  7.8128823632894751E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999935301598E-001                  7.8128823632894751E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.7679070991359387E+000                 -9.8999999999999986E+001                 -2.0896008437422999E+001                 -5.7679070991359378E+000                 -5.7679070991381884E+000                 -1.7053482033501989E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4397359641731528E+003                  3.6473571429271625E+000                  2.3897021962410053E-001                  2.2285873468247752E+000                  3.4802966041035227E-001                  3.7343364602648332E+000                 -1.8932105778889321E-009                  6.5423987201750178E+000                 -1.0790038488685887E-001                  1.4553746338519387E+001                 -1.0790038488685887E-001                  6.5423987201750178E+000                  6.2843555360102155E-001                  8.4249475397404749E-001                  1.3174787062524138E+000                  6.8499999998529426E-001                  2.8996913816348996E-001                  4.3020091571324666E-003                  1.1674219741050249E-002                  4.3020091571324692E-003                  1.1674219741050259E-002                  6.7328199266717759E-001                  2.8500875789618940E-001                                        0                                        0                                        9 
                                     162                                      472                  6.0962601559833365E+000                  4.9671391901093198E+000                  9.8289331792843238E-001                  3.3291184833143809E+001                 -1.1958348516295739E+001                  9.8289331744727026E-001                  9.9999999948701201E-001                  7.8128831959567435E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999948701201E-001                  7.8128831959567435E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.6581123502616633E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.6581123502616633E+000                 -5.6581123502656308E+000                 -1.6697367065025318E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4351249030548315E+003                  3.6469058550456825E+000                  2.1512482405694197E-001                  2.1727488983238383E+000                  3.3700953838973213E-001                  3.7563766592172834E+000                 -1.7258632942821292E-009                  6.5532533976480698E+000                 -7.5317523541267375E-002                  1.4597208116524081E+001                 -7.5317523541267375E-002                  6.5532533976480698E+000                  6.2843776720269828E-001                  8.4249475397208451E-001                  1.3174787062592292E+000                  6.8499999997940442E-001                  2.8996913816348996E-001                  4.3020091571324666E-003                  1.1674219741050249E-002                  4.3020091571324640E-003                  1.1674219741050243E-002                  6.7328192276073262E-001                  2.8500872830636081E-001                                        0                                        0                                        9 
                                     163                                      472                  6.1321211291698807E+000                  5.0311517765188816E+000                  9.8289320880003250E-001                  3.3291184784925079E+001                 -1.1993213988794727E+001                  9.8289320836479899E-001                  9.9999999948701201E-001                  7.8128840619307027E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999948701201E-001                  7.8128840619307027E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.5420903500043579E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.5420903500043579E+000                 -5.5420903500115726E+000                 -1.6321650679456582E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4294010842509861E+003                  3.6463450076250865E+000                  1.8944662548973473E-001                  2.1149111845486970E+000                  3.2529213394732026E-001                  3.7798114198833805E+000                 -1.5554000998661697E-009                  6.5647977595715288E+000                 -4.0664026212607146E-002                  1.4643430468037904E+001                 -4.0664026212607146E-002                  6.5647977595715288E+000                  6.2844159376990283E-001                  8.4249475396911255E-001                  1.3174787062695452E+000                  6.8499999997048922E-001                  2.8996913816348996E-001                  4.3020091571324666E-003                  1.1674219741050249E-002                  4.3020091571324658E-003                  1.1674219741050247E-002                  6.7328184799901647E-001                  2.8500869666249284E-001                                        0                                        0                                        9 
                                     164                                      474                  6.1623966561294266E+000                  4.9906542290501665E+000                  9.8289311758956410E-001                  3.3291184744623443E+001                 -1.2030609543585619E+001                  9.8289311720632933E-001                  9.9999999955400998E-001                  7.8128848168823595E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999955400998E-001                  7.8128848168823595E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.4444901756566138E+000                 -8.7604532616138442E+001                 -9.8999999999999986E+001                 -5.4444901756566138E+000                 -5.4444901756685313E+000                 -1.6006089079555505E+001                 -8.7604532616138442E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4235612842743867E+003                  3.6457720483900782E+000                  1.6731948024057788E-001                  2.0671618424767040E+000                  3.1537447979275884E-001                  3.7996466878908666E+000                 -1.3927362177592480E-009                  6.5745650580706938E+000                 -1.1332598123418807E-002                  1.4682551989221329E+001                 -1.1332598123418807E-002                  6.5745650580706938E+000                  6.2844004152723631E-001                  8.4249475396572326E-001                  1.3174787062813118E+000                  6.8499999996032113E-001                  2.8996913816348996E-001                  4.3020091571324666E-003                  1.1674219741050249E-002                  4.3020091571324658E-003                  1.1674219741050245E-002                  6.7328178550985185E-001                  2.8500867021427184E-001                                        0                                        0                                        9 
                                     165                                      476                  6.1961440449625638E+000                  5.0698354750977908E+000                  9.8289301592229161E-001                  3.3291184699701432E+001                 -1.2062654302687701E+001                  9.8289301557656583E-001                  9.9999999962100794E-001                  7.8128856273451674E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999962100794E-001                  7.8128856273451674E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.3371905238203468E+000                 -8.6065055862772425E+001                 -9.8999999999999986E+001                 -5.3371905238203468E+000                 -5.3371905238410156E+000                 -1.5659674197525730E+001                 -8.6065055862772425E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4166644508823110E+003                  3.6450944056732033E+000                  1.4267825435371734E-001                  2.0156222894215134E+000                  3.0440915228307847E-001                  3.8215772979882141E+000                 -1.2687378419142740E-009                  6.5853655830748234E+000                  2.1113775234348299E-002                  1.4725816643141199E+001                  2.1113775234348299E-002                  6.5853655830748234E+000                  6.2842526143501187E-001                  8.4249475396051599E-001                  1.3174787062993882E+000                  6.8499999994469973E-001                  2.8996913816348996E-001                  4.3020091571324666E-003                  1.1674219741050249E-002                  4.3020091571324658E-003                  1.1674219741050245E-002                  6.7328171585241647E-001                  2.8500864073390053E-001                                        0                                        0                                        9 
                                     166                                      476                  6.2322646926448311E+000                  5.1343007537653884E+000                  9.8289290726973699E-001                  3.3291184651692944E+001                 -1.2098260811162229E+001                  9.8289290695814913E-001                  9.9999999962100794E-001                  7.8128864711146662E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999962100794E-001                  7.8128864711146662E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2238254657722267E+000                 -8.5066787558916559E+001                 -2.0594978441759018E+001                 -5.2238254657722267E+000                 -5.2238254658091421E+000                 -1.5294408387517681E+001                 -8.5066787558916559E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4089787737820989E+003                  3.6443380080003989E+000                  1.1634321498573479E-001                  1.9622504074978908E+000                  2.9275442794469597E-001                  3.8448866986564911E+000                 -1.1429306036618420E-009                  6.5966842160707957E+000                  5.5783174255800136E-002                  1.4771827399390443E+001                  5.5783174255800136E-002                  6.5966842160707957E+000                  6.2841096672429686E-001                  8.4249475395267415E-001                  1.3174787063266118E+000                  6.8499999992117377E-001                  2.8996913816348996E-001                  4.3020091571324666E-003                  1.1674219741050249E-002                  4.3020091571324666E-003                  1.1674219741050245E-002                  6.7328164140229196E-001                  2.8500860922801247E-001                                        0                                        0                                        9 
                                     167                                      478                  6.2629181317756917E+000                  5.0963764533792402E+000                  9.8289281604220491E-001                  3.3291184611383756E+001                 -1.2136250526860106E+001                  0.0000000000000000E+000                  9.9999999962100794E-001                  3.8672872089084665E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999962100794E-001                  3.8672872089084665E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1279606627999978E+000                 -8.4262945370278544E+001                 -2.1072099696478681E+001                 -5.1279606627999978E+000                 -5.1279606628599712E+000                 -1.4987784686462076E+001                 -8.4262945370278544E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4028841191882111E+003                  3.6437372552847833E+000                  9.4112573562378204E-002                  1.9179647128699944E+000                  2.8284061266424898E-001                  3.8647142889081962E+000                 -1.0233298844447282E-009                  6.6059812542494267E+000                  8.5689667081368048E-002                  1.4811049018188861E+001                  8.5689667081368048E-002                  6.6059812542494267E+000                  6.2840532246936553E-001                  8.4249475383836592E-001                  1.3174787067234328E+000                  6.8499999957824920E-001                  2.8996913816348996E-001                  4.3020091571324658E-003                  1.1674219741050249E-002                  4.3020091571324666E-003                  1.1674219741050254E-002                  6.7328157888568740E-001                  2.8500858277484387E-001                                        0                                        0                                        9 
                                     168                                      478                  6.2970565098057500E+000                  5.1755576994268653E+000                  9.8289271437924353E-001                  3.3291184566463627E+001                 -1.2168394943254722E+001                  0.0000000000000000E+000                  9.9999999962100794E-001                  1.3625237231745847E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999962100794E-001                  1.3625237231745847E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.0228258300219455E+000                 -8.3410777853622648E+001                 -9.8999999999999986E+001                 -5.0228258300219455E+000                 -5.0228258301229545E+000                 -1.4656249718012523E+001                 -8.3410777853622648E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3949976730050876E+003                  3.6429586494663737E+000                  6.9113497620363437E-002                  1.8702440697156835E+000                  2.7189828633006091E-001                  3.8865988966564502E+000                 -9.3097617180011678E-010                  6.6159032913825415E+000                  1.1923000748702965E-001                  1.4854523104812978E+001                  1.1923000748702965E-001                  6.6159032913825415E+000                  6.2840311432971219E-001                  8.4249475366682369E-001                  1.3174787073189409E+000                  6.8499999906362286E-001                  2.8996913816348996E-001                  4.3020091571324640E-003                  1.1674219741050249E-002                  4.3020091571324666E-003                  1.1674219741050245E-002                  6.7328150920616447E-001                  2.8500855329572250E-001                                        0                                        0                                        9 
                                     169                                      478                  6.3347680726153461E+000                  5.2547389454744895E+000                  9.8289260207332496E-001                  3.3291184516840879E+001                 -1.2204336300610802E+001                  0.0000000000000000E+000                  9.9999999975500398E-001                  2.7415670848459552E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999975500398E-001                  2.7415670848459552E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.9086508179023358E+000                 -8.2512626153210391E+001                 -9.8999999999999986E+001                 -4.9086508179023367E+000                 -4.9086508180774979E+000                 -1.4302996042212865E+001                 -8.2512626153210391E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3861891908399202E+003                  3.6420873603022343E+000                  4.1687876232629428E-002                  1.8193994285333210E+000                  2.5992805396447244E-001                  3.9105393117648730E+000                 -8.3667787517097523E-010                  6.6263995978446397E+000                  1.5662138067779410E-001                  1.4902415692360060E+001                  1.5662138067779410E-001                  6.6263995978446397E+000                  6.2840751903352055E-001                  8.4249475340521318E-001                  1.3174787082271229E+000                  6.8499999827879077E-001                  2.8996913816348996E-001                  4.3020091571324597E-003                  1.1674219741050249E-002                  4.3020091571324666E-003                  1.1674219741050247E-002                  6.7328143221554571E-001                  2.8500852073047189E-001                                        0                                        0                                        9 
                                     170                                      480                  6.3740511990559865E+000                  5.3109794120570699E+000                  9.8289248532590057E-001                  3.3291184465255618E+001                 -1.2243732104741371E+001                  0.0000000000000000E+000                  9.9999999978850296E-001                  4.5618124392878198E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999978850296E-001                  4.5618124392878198E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.7917094105459537E+000                 -8.1616552555648454E+001                 -9.8999999999999986E+001                 -4.7917094105459537E+000                 -4.7917094108485179E+000                 -1.3948675508517010E+001                 -8.1616552555648454E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3758275302530592E+003                  3.6410601962925848E+000                  1.2869364347503034E-002                  1.7683699489118674E+000                  2.4757312604120862E-001                  3.9352491160261458E+000                 -7.4328364736968453E-010                  6.6369118114648256E+000                  1.9604054159900899E-001                  1.4952347871452284E+001                  1.9604054159900899E-001                  6.6369118114648256E+000                  6.2840579440609590E-001                  8.4249475302539245E-001                  1.3174787095456701E+000                  6.8499999713932902E-001                  2.8996913816348996E-001                  4.3020091571324501E-003                  1.1674219741050249E-002                  4.3020091571324658E-003                  1.1674219741050247E-002                  6.7328135215368634E-001                  2.8500848687732205E-001                                        0                                        0                                        9 
                                     171                                      480                  6.4081552882349557E+000                  5.2862369698557661E+000                  9.8289238501884624E-001                  3.3291184420934599E+001                 -1.2284905492964505E+001                  0.0000000000000000E+000                  9.9999999982200194E-001                  6.6948015905161862E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999982200194E-001                  6.6948015905161862E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.6910508158792101E+000                 -8.0860133262662686E+001                 -2.0470039705150718E+001                 -4.6910508158792101E+000                 -4.6910508163576976E+000                 -1.3648964721377975E+001                 -8.0860133262662686E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3667614044877473E+003                  3.6401594631498280E+000                 -1.2143276421771028E-002                  1.7253144987426980E+000                  2.3686827194208510E-001                  3.9566587799033681E+000                 -6.5889464692214502E-010                  6.6458177721720206E+000                  2.3089419749179690E-001                  1.4996106334766028E+001                  2.3089419749179690E-001                  6.6458177721720206E+000                  6.2840196734228326E-001                  8.4249475258341466E-001                  1.3174787110799957E+000                  6.8499999581339599E-001                  2.8996913816348996E-001                  4.3020091571324328E-003                  1.1674219741050249E-002                  4.3020091571324666E-003                  1.1674219741050247E-002                  6.7328128333573023E-001                  2.8500845779137202E-001                                        0                                        0                                        9 
                                     172                                      480                  6.4458319756747917E+000                  5.3654182159033912E+000                  9.8289227415363922E-001                  3.3291184371948411E+001                 -1.2320622943511879E+001                  0.0000000000000000E+000                  9.9999999982200194E-001                  8.6781620251331779E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999982200194E-001                  8.6781620251331779E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.5818904146871899E+000                 -8.0054641364595270E+001                 -9.8999999999999986E+001                 -4.5818904146871899E+000                 -4.5818904154636844E+000                 -1.3329536210883823E+001                 -8.0054641364595270E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3568361263524648E+003                  3.6391712251275634E+000                 -3.9441803542215652E-002                  1.6795598506863842E+000                  2.2519548442639131E-001                  3.9800043059485684E+000                 -5.9072558052578168E-010                  6.6553342213323265E+000                  2.6980629529654326E-001                  1.5044531436073134E+001                  2.6980629529654326E-001                  6.6553342213323265E+000                  6.2839381460658461E-001                  8.4249475191875811E-001                  1.3174787133873520E+000                  6.8499999381942567E-001                  2.8996913816349001E-001                  4.3020091571323912E-003                  1.1674219741050249E-002                  4.3020091571324666E-003                  1.1674219741050247E-002                  6.7328120722521190E-001                  2.8500842564388340E-001                                        0                                        0                                        9 
                                     173                                      482                  6.4871127585576343E+000                  5.4445994619510163E+000                  9.8289215253356821E-001                  3.3291184318210142E+001                 -1.2359594209161829E+001                  0.0000000000000000E+000                  9.9999999982200194E-001                  1.1049522109591875E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999982200194E-001                  1.1049522109591875E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.4644811537028630E+000                 -7.9202358585430460E+001                 -9.8999999999999986E+001                 -4.4644811537028630E+000                 -4.4644811549932477E+000                 -1.2991546158603688E+001                 -7.9202358585430460E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3464419965504376E+003                  3.6381338883219092E+000                 -6.8815177764195976E-002                  1.6314864490155658E+000                  2.1258347092671032E-001                  4.0052282792096614E+000                 -5.2314469332497419E-010                  6.6654399622560456E+000                  3.1300493299123516E-001                  1.5097829956529340E+001                  3.1300493299123516E-001                  6.6654399622560456E+000                  6.2838689761312239E-001                  8.4249475090189030E-001                  1.3174787169174085E+000                  6.8499999076882268E-001                  2.8996913816349013E-001                  4.3020091571322871E-003                  1.1674219741050249E-002                  4.3020091571324666E-003                  1.1674219741050255E-002                  6.7328112365173376E-001                  2.8500839037781628E-001                                        0                                        0                                        9 
                                     174                                      482                  6.5293528093413311E+000                  5.4963440709329703E+000                  9.8289202814956567E-001                  3.3291184263250614E+001                 -1.2401579543145223E+001                  0.0000000000000000E+000                  9.9999999988900001E-001                  1.3837021995219567E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999988900001E-001                  1.3837021995219567E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3461296949532580E+000                 -7.8354469257383471E+001                 -9.8999999999999986E+001                 -4.3461296949532580E+000                 -4.3461296970830139E+000                 -1.2655584130463355E+001                 -7.8354469257383471E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3358254598288659E+003                  3.6370717912058637E+000                 -9.8548593071109178E-002                  1.5843128967655931E+000                  1.9984095750534497E-001                  4.0307132510928634E+000                 -4.5849036883443110E-010                  6.6755360663112917E+000                  3.5798956267311094E-001                  1.5152898042232586E+001                  3.5798956267311094E-001                  6.6755360663112917E+000                  6.2839488669045773E-001                  8.4249474943723635E-001                  1.3174787220019561E+000                  6.8499998637486015E-001                  2.8996913816349035E-001                  4.3020091571320434E-003                  1.1674219741050249E-002                  4.3020091571324666E-003                  1.1674219741050247E-002                  6.7328103805660178E-001                  2.8500835431029409E-001                                        0                                        0                                        9 
                                     175                                      482                  6.5665842862840398E+000                  5.4812274848748670E+000                  9.8289191921340424E-001                  3.3291184215116765E+001                 -1.2444055416913972E+001                  0.0000000000000000E+000                  9.9999999988900001E-001                  1.6802179019764027E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999988900001E-001                  1.6802179019764027E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2424158188194996E+000                 -7.7617747540274095E+001                 -9.8999999999999986E+001                 -4.2424158188194996E+000                 -4.2424158221013997E+000                 -1.2364074820064031E+001                 -7.7617747540274095E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3271574364237968E+003                  3.6362026965683238E+000                 -1.2435312652977444E-001                  1.5441051805469344E+000                  1.8867688005109134E-001                  4.0530413578675217E+000                 -4.0220245925607637E-010                  6.6843476727788280E+000                  3.9854338996600885E-001                  1.5202256264564067E+001                  3.9854338996600885E-001                  6.6843476727788280E+000                  6.2840640314853058E-001                  8.4249474768067911E-001                  1.3174787280998439E+000                  6.8499998110518978E-001                  2.8996913816349074E-001                  4.3020091571316001E-003                  1.1674219741050249E-002                  4.3020091571324692E-003                  1.1674219741050255E-002                  6.7328096295499729E-001                  2.8500832272216936E-001                                        0                                        0                                        9 
